ip,360风险值,国家,省/州,城市,区/县,乡镇,纬度,经度,AS号,是否IDC,是否代理,代理类型,最近代理时间,用户类型,最近7天平均终端数,最近解析域名,最近解析域名时间,服务提供商,是否有恶意行为,最近恶意行为时间,是否botnet,botnet家族,最近botnet时间,是否brute_force,最近brute_force时间,是否ddos,最近ddos时间,ddos主/被动,ddos置信度,是否scanner,最近scanner时间,scanner置信度,是否spam,最近spam时间,是否有恶意行为
117.92.197.46,3,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,,jinleijiaoyu.dahuaddns.com,2016-08-04,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-04,true,"BigWolf,Gh0st",2018-03-17,false,,true,2016-02-17,active,40%,true,2018-04-04,80%,true,2018-03-24,1
121.226.170.9,3,中国,江苏,宿迁,,,33.945154,118.293328,AS4134,false,true,http,2017-07-25,境内家庭,1~20,wwyis.an66666.com,2016-04-28,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-01,true,Farfli,2018-02-27,false,,true,2017-09-09,active,40%,false,,,true,2018-04-01,1
117.68.174.62,1,中国,安徽,合肥,,,31.86119,117.283042,AS4134,false,false,,,境内家庭,1~20,hd9999.gnway.cc,2017-11-25,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-24,false,,,false,,true,2016-03-23,active,40%,false,,,true,2018-02-24,1
124.231.150.171,0,中国,湖南,娄底,,,27.728136,112.008497,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2015-12-05,false,,,false,,true,2015-12-05,active,40%,false,,,false,,1
171.11.179.5,3,中国,河南,济源,,思礼镇,35.090378,112.590047,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-12,false,,,false,,true,2018-04-12,active,40%,true,2018-02-14,80%,true,2018-03-03,1
117.82.100.198,2,中国,江苏,苏州,,,31.299379,120.619585,AS4134,true,false,,,境内IDC,1~20,mfha0706.cnvpn.org,2018-03-10,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-25,true,Virut,2018-01-04,false,,true,2018-03-25,active,40%,false,,,false,,1
123.133.190.201,0,中国,山东,滨州,,,37.383542,118.016974,AS4837,false,false,,,境内家庭,1~20,,,CHINA UNICOM China169 Backbone,true,2017-05-30,true,"Nitol,Trojan,DSL4,Artemis,Darkshell,Gh0st",2017-05-30,false,,true,2016-01-16,active,40%,false,,,false,,1
117.68.194.92,3,中国,安徽,合肥,包河区,,31.86119,117.283042,AS4134,false,true,http,2018-04-15,境内家庭,1~20,hfymdzkjyxgs.gicp.net,2017-07-19,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-12-03,true,Virut,2017-11-29,false,,true,2016-04-17,active,40%,false,,,true,2017-12-03,1
117.90.213.226,2,中国,江苏,镇江,,,32.204402,119.452753,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-11,true,DSL4,2017-12-04,false,,true,2016-03-17,active,40%,false,,,true,2018-04-11,1
121.233.169.91,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-04-16,false,,,false,,true,2016-04-16,active,40%,false,,,false,,1
122.231.36.153,1,中国,浙江,嘉兴,,,30.762653,120.750865,AS4134,false,false,,,境内家庭,1~20,hzyht006.oicp.net,2016-04-26,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-13,false,,,false,,true,2016-03-13,active,40%,false,,,true,2018-03-13,1
121.238.205.102,2,中国,江苏,苏州,,,31.299379,120.619585,AS4134,true,false,,,境内IDC,1~20,cszyfczy11.55555.io,2018-02-23,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-12,false,,,false,,true,2018-04-12,active,40%,false,,,true,2017-11-28,1
121.226.172.8,3,中国,江苏,宿迁,,,33.945154,118.293328,AS4134,false,true,http,2017-10-19,境内家庭,1~20,syjdsm.gnway.cc,2017-03-17,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-18,true,Farfli,2017-12-03,false,,true,2016-07-01,passive,40%,false,,,true,2018-03-18,1
121.231.226.125,2,中国,江苏,常州,,,31.772752,119.946973,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-18,true,Darkcloud,2018-02-18,false,,true,2018-01-07,active,40%,true,2017-06-05,80%,false,,1
117.92.197.49,3,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-16,true,BigWolf,2018-03-08,false,,true,2017-11-10,passive,80%,false,,,true,2018-04-16,1
117.82.100.209,2,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,jessiehc.gicp.net,2015-08-07,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-05,true,Morto,2017-09-09,false,,true,2018-01-20,active,40%,false,,,true,2018-02-05,1
171.11.179.145,2,中国,河南,济源,,轵城镇,35.090378,112.590047,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-10,false,,,false,,true,2018-03-28,active,40%,false,,,true,2018-04-10,1
117.68.174.71,1,中国,安徽,合肥,,,31.86119,117.283042,AS4134,false,false,,,境内家庭,1~20,shangtonggy.gnway.org,2015-05-18,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-16,false,,,false,,true,2016-07-24,passive,40%,false,,,true,2018-04-16,1
123.133.190.226,1,中国,山东,滨州,,,37.383542,118.016974,AS4837,false,false,,,境内家庭,1~20,,,CHINA UNICOM China169 Backbone,true,2018-01-22,false,,,false,,true,2018-01-22,passive,80%,false,,,false,,1
175.153.72.242,1,中国,四川,广元,,,32.433668,105.829757,AS4837,false,false,,,境内家庭,1~20,,,CHINA UNICOM China169 Backbone,true,2018-01-17,true,PirateGames,2018-01-17,false,,false,,,,false,,,false,,1
121.233.169.94,0,中国,江苏,扬州,宝应县,安宜镇,32.393159,119.421003,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-02-14,false,,,false,,true,2016-02-14,active,40%,false,,,false,,1
124.231.151.245,1,中国,湖南,娄底,娄星区,,27.728136,112.008497,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-01,false,,,false,,false,,,,false,,,true,2018-03-01,1
117.90.214.5,3,中国,江苏,镇江,京口区,,32.204402,119.452753,AS4134,false,true,http,2017-03-15,境内家庭,1~20,huya22.8800.org,2017-10-23,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-10,true,Aboc,2018-02-05,false,,false,,,,false,,,true,2018-02-10,1
122.231.36.169,2,中国,浙江,嘉兴,,,30.762653,120.750865,AS4134,false,false,,,境内家庭,1~20,1162511258.uttcare.com,2017-01-17,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-30,false,,,false,,true,2017-12-30,active,40%,false,,,true,2018-03-30,1
121.238.205.149,1,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,15851527228.dahuaddns.com,2016-08-20,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-10-19,false,,,false,,true,2017-10-19,passive,80%,false,,,true,2017-08-09,1
121.226.175.214,3,中国,江苏,宿迁,,,33.945154,118.293328,AS4134,false,true,http,2017-05-20,境内家庭,1~20,1c50452v83.iask.in,2017-10-14,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-09,true,DSL4,2018-02-13,false,,true,2016-10-06,active,40%,false,,,true,2018-04-09,1
121.231.226.144,3,中国,江苏,常州,,,31.772752,119.946973,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-10,true,MinerdPool,2017-12-31,false,,true,2017-10-22,passive,40%,false,,,true,2018-04-10,1
117.92.197.65,2,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-09,true,BigWolf,2018-03-13,false,,true,2016-03-11,active,40%,false,,,true,2018-04-09,1
180.103.41.180,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-02-10,false,,,false,,true,2016-02-10,active,40%,false,,,false,,1
177.87.255.234,2,巴西,巴西,,,,-14.2429,-54.387798,AS263389,false,false,,,,,,,A ALBANES GARCIA TECNOLOGIA LTDA ME,true,2018-04-05,false,,,false,,true,2017-11-29,active,40%,false,,,true,2018-04-05,1
175.153.73.20,1,中国,四川,广元,利州区,,32.433668,105.829757,AS4837,false,false,,,境内家庭,,,,CHINA UNICOM China169 Backbone,true,2018-03-07,true,Trojan,2018-03-07,false,,true,2017-06-19,active,40%,false,,,false,,1
171.12.168.227,1,中国,河南,周口,,,33.620357,114.649653,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-06,true,Farfli,2017-08-02,false,,true,2015-11-30,active,40%,true,2017-03-24,80%,true,2018-04-06,1
125.46.240.220,0,中国,河南,郑州,,,34.757975,113.665412,AS4837,false,false,,,境内家庭,1~20,,,CHINA UNICOM China169 Backbone,false,,false,,,false,,false,,,,false,,,false,,0
117.90.214.16,3,中国,江苏,镇江,,,32.204402,119.452753,AS4134,false,false,,,境内家庭,1~20,zjjsq45.2288.org,2016-11-12,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-17,true,DSL4,2017-12-28,false,,true,2018-04-02,active,40%,false,,,true,2018-04-17,1
121.233.169.95,1,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,1~20,9002a9bd3c1d.dahuaddns.com,2016-11-02,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-12,false,,,false,,true,2016-12-18,active,40%,false,,,true,2018-04-12,1
123.133.190.242,0,中国,山东,滨州,,,37.383542,118.016974,AS4837,false,false,,,境内家庭,1~20,,,CHINA UNICOM China169 Backbone,true,2017-04-13,false,,,false,,true,2017-04-13,active,40%,false,,,false,,1
122.231.37.21,3,中国,浙江,嘉兴,,,30.762653,120.750865,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-07,true,Simda,2018-01-08,false,,true,2018-04-07,active,40%,false,,,true,2018-01-29,1
121.238.205.235,1,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,9002a9ccc620.dahuaddns.com,2016-10-24,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-12-14,false,,,false,,true,2017-04-08,active,40%,false,,,true,2017-12-14,1
121.227.0.161,2,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,,9002a9a2cb69.dahuaddns.com,2016-09-02,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-05,true,"FakeLPK,Trojan",2018-03-05,false,,true,2017-04-21,active,40%,false,,,true,2018-02-25,1
117.92.197.72,2,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-27,true,Gh0st,2018-03-08,false,,true,2016-03-01,active,40%,false,,,true,2018-03-27,1
121.231.226.151,2,中国,江苏,常州,,,31.772752,119.946973,AS4134,true,false,,,境内IDC,1~20,r1638d7777.iok.la,2017-12-05,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-01-27,true,DSL4,2018-01-27,false,,true,2016-05-07,active,40%,false,,,true,2017-12-08,1
121.233.178.96,1,中国,江苏,扬州,宝应县,安宜镇,32.393159,119.421003,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-27,false,,,false,,true,2018-02-27,active,40%,false,,,false,,1
117.85.115.49,1,中国,江苏,无锡,梁溪区,,31.574729,120.301663,AS4134,true,false,,,境内IDC,1~20,wujohns.tpddns.cn,2017-11-15,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-21,true,Darkshell,2017-07-01,false,,true,2016-03-12,active,40%,false,,,true,2018-03-21,1
180.103.41.192,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,,yzwhl.gicp.net,2014-09-23,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-02-07,false,,,false,,true,2016-02-07,active,40%,false,,,false,,1
117.66.221.129,1,中国,安徽,宣城,,,30.945667,118.757995,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-25,false,,,false,,true,2015-12-30,active,40%,false,,,true,2018-03-25,1
118.255.90.3,0,中国,湖南,郴州,,,25.793589,113.032067,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-11-09,false,,,false,,true,2016-11-09,active,40%,false,,,false,,1
128.42.11.213,0,美国,德克萨斯州,休斯顿,,,29.7604267,-95.3698028,AS8,false,false,,,境外家庭,,,,Rice University,false,,false,,,false,,false,,,,false,,,false,,0
177.91.116.216,1,巴西,巴西,,,,-14.2429,-54.387798,AS263440,false,false,,,,,177-91-116-216.waveup.com.br,2018-04-16,ROSEMEIRE SILVA BRITO - ME,true,2017-12-17,false,,,false,,false,,,,false,,,true,2017-12-17,1
175.153.73.146,0,中国,四川,广元,,,32.433668,105.829757,AS4837,false,false,,,境内家庭,1~20,,,CHINA UNICOM China169 Backbone,true,2017-09-09,true,Trojan,2017-09-09,false,,true,2016-03-15,active,40%,false,,,false,,1
117.90.214.96,2,中国,江苏,镇江,,,32.204402,119.452753,AS4134,false,false,,,境内家庭,1~20,syl0827.vicp.cc,2016-11-08,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-12,true,Aboc,2018-02-22,false,,true,2017-01-30,active,40%,false,,,true,2018-04-12,1
125.67.242.134,2,中国,四川,资阳,,,30.122211,104.641917,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-16,true,WannaCry,2017-12-20,false,,false,,,,false,,,true,2018-04-16,1
123.133.190.243,0,中国,山东,滨州,滨城区,,37.383542,118.016974,AS4837,false,false,,,境内家庭,,services.parkvista.iego.cn,2016-02-09,CHINA UNICOM China169 Backbone,true,2016-06-25,false,,,false,,true,2016-06-25,active,40%,false,,,false,,1
121.233.169.98,0,中国,江苏,扬州,宝应县,安宜镇,32.393159,119.421003,AS4134,false,false,,,境内家庭,,byyfdjd.hanbang.org.cn,2016-11-21,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-02-23,false,,,false,,true,2016-02-23,active,40%,false,,,false,,1
122.231.37.24,2,中国,浙江,嘉兴,,,30.762653,120.750865,AS4134,true,false,,,境内IDC,1~20,hyqp1.gnway.cc,2017-10-30,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-02,false,,,false,,true,2018-04-02,passive,40%,false,,,true,2018-03-11,1
171.12.171.217,2,中国,河南,周口,,,33.620357,114.649653,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-22,false,,,false,,true,2018-01-23,active,40%,true,2017-03-24,80%,true,2018-02-22,1
121.238.205.246,3,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,dizigi.oicp.net,2016-05-08,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-14,true,DSL4,2018-02-12,false,,true,2018-02-01,active,40%,false,,,true,2018-04-14,1
121.227.4.7,0,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-07-06,true,DSL4,2017-07-06,false,,true,2015-12-18,active,40%,false,,,false,,1
121.231.226.163,2,中国,江苏,常州,,,31.772752,119.946973,AS4134,false,false,,,境内家庭,1~20,lyqpsm.gnway.cc,2017-09-10,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-12,true,"BigWolf,Zbot",2018-02-24,false,,true,2017-02-14,active,40%,false,,,true,2018-03-12,1
117.92.197.93,3,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-05,true,BigWolf,2018-03-10,false,,true,2018-02-21,active,40%,false,,,true,2018-04-05,1
121.233.178.99,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-12-02,false,,,false,,true,2016-12-02,active,40%,false,,,false,,1
180.103.41.201,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,1~20,yzbyxsy8.eicp.net,2014-10-22,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-03-05,false,,,false,,true,2016-03-05,active,40%,false,,,false,,1
117.85.115.59,1,中国,江苏,无锡,梁溪区,,31.574729,120.301663,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-14,true,DSL4,2017-07-06,false,,true,2016-03-03,active,40%,false,,,true,2018-03-14,1
125.67.243.185,0,中国,四川,资阳,,,30.122211,104.641917,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-10-05,true,"DSL4,Artemis",2017-10-05,false,,true,2016-12-10,active,40%,false,,,false,,1
118.255.178.239,0,中国,湖南,郴州,桂阳县,青兰乡,25.793589,113.032067,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",false,,false,,,false,,false,,,,false,,,false,,0
128.42.68.40,0,美国,德克萨斯州,休斯顿,,,29.7604267,-95.3698028,AS8,false,false,,,境外家庭,,,,Rice University,false,,false,,,false,,false,,,,false,,,false,,0
177.91.118.60,1,巴西,巴西,,,,-14.2429,-54.387798,AS263440,false,false,,,,,177-91-118-60.waveup.com.br,2018-04-17,ROSEMEIRE SILVA BRITO - ME,true,2018-03-22,false,,,false,,false,,,,false,,,true,2018-03-22,1
117.66.221.165,1,中国,安徽,宣城,,,30.945667,118.757995,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-01-08,true,PirateGames,2018-01-08,false,,false,,,,false,,,false,,1
117.90.214.128,2,中国,江苏,镇江,,,32.204402,119.452753,AS4134,false,false,,,境内家庭,1~20,zjjsq45.2288.org,2017-03-27,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-16,true,DSL4,2017-12-24,false,,true,2016-03-06,active,40%,false,,,true,2018-04-16,1
123.133.191.3,2,中国,山东,滨州,,,37.383542,118.016974,AS4837,true,true,http,2017-08-25,境内IDC,1~20,bzdly01.gnway.cc,2018-04-08,CHINA UNICOM China169 Backbone,true,2018-02-20,true,Trojan,2018-02-20,false,,true,2016-07-11,passive,40%,false,,,false,,1
175.153.73.217,0,中国,四川,广元,,,32.433668,105.829757,AS4837,false,false,,,境内家庭,1~20,,,CHINA UNICOM China169 Backbone,true,2016-12-22,false,,,false,,true,2016-12-22,passive,40%,false,,,false,,1
121.233.169.99,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-11-04,false,,,false,,true,2016-11-04,active,40%,false,,,false,,1
122.231.41.1,2,中国,浙江,嘉兴,,,30.762653,120.750865,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-05,true,Ramnit,2017-09-15,false,,true,2018-01-20,active,40%,true,2017-07-15,80%,true,2018-03-05,1
171.13.3.82,0,中国,河南,开封,,,34.797049,114.341447,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-09-10,false,,,false,,true,2017-05-22,active,40%,false,,,true,2017-09-10,1
121.238.205.247,1,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,wascy6669.dahuaddns.com,2014-11-30,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-14,false,,,false,,true,2016-03-05,active,40%,false,,,true,2018-03-14,1
121.227.4.125,2,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,nfsm3119.oicp.net,2016-06-08,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-20,true,MyKings,2018-03-20,false,,true,2016-03-03,active,40%,true,2017-01-02,80%,true,2018-02-12,1
117.92.71.54,2,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-07,true,BigWolf,2018-03-09,false,,true,2017-05-13,active,40%,false,,,true,2018-04-07,1
121.231.226.205,3,中国,江苏,常州,,,31.772752,119.946973,AS4134,false,true,http,2018-04-14,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-05,true,MinerdPool,2017-12-20,false,,true,2017-01-07,active,40%,false,,,true,2018-03-05,1
121.233.178.114,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-09-01,false,,,false,,true,2016-09-01,active,40%,false,,,false,,1
117.92.197.97,2,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,,lisiwanju.xicp.net,2016-02-28,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-06,true,BigWolf,2018-03-19,false,,true,2016-02-02,active,40%,false,,,true,2018-04-06,1
180.103.41.202,1,中国,江苏,扬州,宝应县,泾河镇,32.393159,119.421003,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-16,false,,,false,,true,2015-12-06,active,40%,true,2017-03-18,80%,true,2018-04-16,1
118.255.179.161,0,中国,湖南,郴州,桂阳县,城关镇,25.793589,113.032067,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-05-16,false,,,false,,true,2016-05-16,active,40%,false,,,false,,1
125.68.12.0,2,中国,四川,德阳,,,31.127991,104.398651,AS4134,false,false,,,境内家庭,1~20,r15234c950.imwork.net,2016-06-11,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-12-24,true,MinerdPool,2017-12-24,false,,true,2017-12-03,active,40%,false,,,false,,1
117.85.115.62,2,中国,江苏,无锡,梁溪区,,31.574729,120.301663,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-27,true,MinerdPool,2018-01-16,false,,true,2016-05-06,active,40%,false,,,true,2018-02-27,1
177.91.118.112,1,巴西,巴西,,,,-14.2429,-54.387798,AS263440,false,false,,,,,177-91-118-112.waveup.com.br,2018-04-17,ROSEMEIRE SILVA BRITO - ME,true,2018-02-22,false,,,false,,true,2016-01-09,active,40%,false,,,true,2018-02-22,1
175.153.75.97,1,中国,四川,广元,,,32.433668,105.829757,AS4837,false,false,,,境内家庭,1~20,jskj.xicp.net,2017-09-14,CHINA UNICOM China169 Backbone,true,2018-01-01,true,Trojan,2018-01-01,false,,true,2017-08-17,active,40%,false,,,false,,1
117.90.214.145,3,中国,江苏,镇江,,,32.204402,119.452753,AS4134,false,false,,,境内家庭,1~20,gt1401107.seccn.com,2017-07-31,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-16,true,Ramnit,2018-03-07,false,,true,2018-03-16,active,40%,false,,,true,2018-04-16,1
